34681,"JAM","Standstill Traffic","San Francisco","La Cisterna",,-33.524799,-70.64676
34682,"JAM","Traffic Jam","Av. Departamental","San Miguel","TheStig37",-33.500894,-70.664074
34683,"JAM","Standstill Traffic","Briones Luco","La Cisterna","world_v1fbgnjn",-33.514189,-70.665268
34684,"JAM","Standstill Traffic","Av. Lo Ovalle","La Cisterna","adelriob",-33.511432,-70.668743
34686,"JAM","Traffic Jam","San Francisco","La Cisterna","world_1qq67y50",-33.52248,-70.646062
34707,"JAM","Traffic Jam","Ruta 78",,"world_3ur28bu3",-33.556952,-70.82302
34791,"JAM","Heavy Traffic","Av. Padre Hurtado Sur","Las Condes",,-33.427512,-70.538881
34792,"JAM","Heavy Traffic","Valenzuela Puelma","La Reina",,-33.433904,-70.541688
34793,"JAM","Standstill Traffic","Av. Padre Hurtado Sur","Las Condes","Ahicito",-33.423212,-70.53801
34794,"CHIT_CHAT","Chit-Chat","Av. Padre Hurtado Sur","Las Condes","Matatancom",-33.412768,-70.540807
34796,"JAM","Heavy Traffic","Valenzuela Puelma","La Reina",,-33.433875,-70.541425
34798,"JAM","Standstill Traffic","Av. Francisco Bilbao","La Reina",,-33.429122,-70.540652
34799,"JAM","Heavy Traffic","Vital Apoquindo","Las Condes",,-33.419505,-70.529635
34800,"HAZARD","Pothole","Valenzuela Puelma","La Reina","Matu-Rodrigo",-33.433371,-70.537349
34822,"POLICE","Hiding Police","Av. San Pablo","Pudahuel","jaj1982",-33.44415,-70.753052
34824,"JAM","Standstill Traffic","Av. Las Torres","Lo Prado","DIXZONCAR",-33.443063,-70.730967
34826,"JAM","Standstill Traffic","Av. Teniente Luis Cruz Martínez","Maipú","siak316",-33.469772,-70.737262
34827,"JAM","Traffic Jam","Salida > Oceanía",,,-33.450397,-70.755838
34829,"JAM","Heavy Traffic","Av. Las Torres","Lo Prado",,-33.442874,-70.730961
34830,"JAM","Traffic Jam","Av. La Estrella","Pudahuel",,-33.455292,-70.750893
34831,"HAZARD","Car Stopped on Shoulder","Av. Las Torres","Estación Central","CrissCet",-33.466127,-70.731404
34832,"JAM","Standstill Traffic","Av. Teniente Luis Cruz Martínez","Pudahuel","siak316",-33.457586,-70.7385
34833,"HAZARD","Car Stopped on Shoulder","Av. Teniente Luis Cruz Martínez","Pudahuel","siak316",-33.444015,-70.740634
34834,"JAM","Standstill Traffic","Av. Teniente Luis Cruz Martínez","Pudahuel","siak316",-33.451034,-70.739224
34884,"JAM","Traffic Jam","Ruta 78",,"world_3ur28bu3",-33.541475,-70.803761
34885,"CHIT_CHAT","Chit-Chat","Ruta 78",,"ElCalumnias9",-33.534129,-70.801114
34886,"HAZARD","Traffic Light Fault","Ruta 78",,,-33.553386,-70.815113
34887,"JAM","Heavy Traffic","Ruta 78",,,-33.532805,-70.800642
34888,"JAM","Heavy Traffic","Ruta 78",,,-33.551319,-70.811134
34950,"JAM","Standstill Traffic","Mirador Azul","La Florida",,-33.514336,-70.610851
34953,"JAM","Traffic Jam","Capitán Prat","San Joaquín",,-33.501099,-70.615986
34954,"JAM","Heavy Traffic","Av. Vicuña Mackenna","San Joaquín","Valdasor",-33.506904,-70.614282
34955,"JAM","Standstill Traffic","Av. Departamental","Macul",,-33.508226,-70.61268
34956,"JAM","Heavy Traffic","Av. Departamental","San Joaquín","world_ya2qirg0",-33.507781,-70.620145
34958,"JAM","Heavy Traffic","Av. Combarbalá","La Granja",,-33.528588,-70.611439
34959,"JAM","Heavy Traffic","Santa Ana","La Granja","world_4ygako3d",-33.524371,-70.62577
34960,"JAM","Traffic Jam","Av. Departamental","Macul",,-33.508265,-70.611625
34961,"JAM","Traffic Jam","Coronel","La Granja","GNZKHNRS29",-33.526618,-70.616965
34963,"JAM","Standstill Traffic","Av. Cardenal Raúl Silva Henríquez","La Granja","misaeltrincado",-33.528481,-70.624063
35236,"POLICE","Police","Autopista Costanera Norte",,,-33.438668,-70.815283
35266,"JAM","Heavy Traffic","Av. Las Condes","Las Condes","world_pfyceryb",-33.392572,-70.543409
35779,"JAM","Traffic Jam","Av. Pdte. Jorge Alessandri Rodríguez","San Bernardo",,-33.570589,-70.71249
35786,"POLICE","Hiding Police","Av. Pdte. Jorge Alessandri Rodríguez","San Bernardo",,-33.570787,-70.712523
35790,"ACCIDENT","Accident","Av. Pdte. Jorge Alessandri Rodríguez","San Bernardo",,-33.570866,-70.712537
35962,"JAM","Standstill Traffic","Ruta 78",,,-33.521098,-70.799196
36091,"JAM","Standstill Traffic","Rigoberto Jara","Quilicura",,-33.355645,-70.739609
36315,"JAM","Standstill Traffic","Av. Santa Rosa","La Pintana","correweon",-33.573057,-70.62996
36430,"POLICE","Police","Av. Providencia","Providencia",,-33.433477,-70.626458
36443,"CHIT_CHAT","Chit-Chat","Av. Vicuña Mackenna","Providencia","world_6vlmfstc",-33.437495,-70.635057
36481,"JAM","Heavy Traffic","Av. Pedro Fontova Norte","Huechuraba","kokitopazo",-33.367759,-70.670815
36650,"HAZARD","Road Hazard","Tomás Guevara","Providencia",,-33.428556,-70.590834
36653,"JAM","Traffic Jam","Mariano Sánchez Fontecilla","Las Condes","world_bzdnsbox",-33.426431,-70.590214
36669,"JAM","Traffic Jam","Mariano Sánchez Fontecilla","Las Condes","world_bzdnsbox",-33.425834,-70.590976
36688,"JAM","Standstill Traffic","Av. Suecia","Providencia",,-33.431545,-70.604199
36720,"HAZARD","Car Stopped on Shoulder","Autopista Vespucio Norte",,,-33.378704,-70.650771
37104,"JAM","Standstill Traffic","Ruta 57 CH / Autopista Los Libertadores",,,-33.309325,-70.701319
37105,"CHIT_CHAT","Chit-Chat","Ruta 57 CH / Autopista Los Libertadores",,"worldweb_lp5713pb",-33.311359,-70.702669
37106,"JAM","Heavy Traffic","Av. Presidente Eduardo Frei Montalva","Quilicura","FabricioGajardo",-33.314777,-70.72287
37107,"JAM","Heavy Traffic","Ruta 57 CH / Autopista Los Libertadores",,,-33.291291,-70.701724
37108,"JAM","Heavy Traffic","Ruta 57 CH / Autopista Los Libertadores",,,-33.297857,-70.700641
37109,"HAZARD","Car Stopped on Shoulder","Autopista Nororiente",,,-33.292932,-70.708582
37110,"HAZARD","Construction","General San Martín","Colina","SpawnCold",-33.316603,-70.708523
37111,"JAM","Heavy Traffic","Salida Av. Eduardo Frei > Av. La Montaña",,"FabricioGajardo",-33.317276,-70.721867
37152,"JAM","Heavy Traffic","Nueva Bilbao","Las Condes",,-33.427083,-70.536693
37164,"JAM","Standstill Traffic","Padre Hurtado","La Reina","Stephyfanny",-33.432993,-70.538355
37190,"JAM","Standstill Traffic","Av. Presidente José Joaquín Prieto Vial","San Miguel",,-33.503503,-70.667365
37292,"POLICE","Police","Av. Santa María","Vitacura",,-33.375894,-70.562895
37293,"HAZARD","Car Stopped on Shoulder","Autopista Costanera Norte",,"Sadelamorab",-33.377097,-70.566459
37493,"JAM","Standstill Traffic","Camino Santa Teresa de Los Andes","Vitacura","world_cvjphrpq",-33.372641,-70.544861
37494,"JAM","Standstill Traffic","Los Trapenses","Lo Barnechea",,-33.350332,-70.541334
37495,"JAM","Standstill Traffic","Av. José Alcalde Délano","Lo Barnechea",,-33.357276,-70.539633
37528,"JAM","Standstill Traffic","San José","San Bernardo","Jreitin",-33.601425,-70.68925
37713,"JAM","Standstill Traffic","Av. Presidente Kennedy","Vitacura","world_k5153apk",-33.407912,-70.59911
37755,"HAZARD","Car Stopped on Shoulder","Ruta 5 Norte",,,-33.329707,-70.716759
37887,"CHIT_CHAT","Chit-Chat","General Carol Urzúa","Las Condes","anonymousarx",-33.406925,-70.558114
37975,"JAM","Standstill Traffic","Salida 6-S > Departamental / Lo Ovalle",,,-33.498066,-70.665217
38097,"JAM","Traffic Jam","Rodrigo de Araya","Ñuñoa","world_6b41own9",-33.474547,-70.614253
38269,"JAM","Heavy Traffic","Av. Macul","Macul","xagm77",-33.496298,-70.598577
38665,"POLICE","Police","Monjitas","Santiago",,-33.436511,-70.643156
38666,"POLICE","Police","José Miguel de la Barra","Santiago","PiaHeimpell",-33.436506,-70.643375
38804,"CHIT_CHAT","Chit-Chat","Av. Santa Rosa","La Pintana","correweon",-33.573037,-70.629962
39078,"JAM","Heavy Traffic","Autopista Vespucio Sur",,,-33.520826,-70.701889
39178,"ACCIDENT","Accident","Av. Tobalaba","Providencia","lichota2017",-33.432369,-70.584252
39191,"ACCIDENT","Accident","Hernando de Aguirre","Providencia",,-33.438505,-70.594033
39207,"JAM","Standstill Traffic","Av. Suecia","Providencia",,-33.434083,-70.603374
39465,"JAM","Heavy Traffic","Av. Ossa","La Reina","nicomonteC",-33.43123,-70.574833
39700,"JAM","Heavy Traffic","Gran Avenida José Miguel Carrera","San Miguel",,-33.500315,-70.65412
39779,"HAZARD","Pothole","Av. La Estrella","Maipú","world_cgvtdwso",-33.465623,-70.753658
39781,"JAM","Standstill Traffic","Av. Teniente Luis Cruz Martínez","Pudahuel","siak316",-33.443482,-70.74062
39809,"CHIT_CHAT","Chit-Chat","Av. Américo Vespucio","Huechuraba","matyweed",-33.376359,-70.656183
39814,"JAM","Heavy Traffic","Santa Elena de Huechuraba","Huechuraba","RULOMONSPEED",-33.368791,-70.663588
39817,"JAM","Standstill Traffic","Av. Américo Vespucio","Huechuraba","matyweed",-33.37636,-70.65618
39842,"POLICE","Police","Valenzuela Puelma","La Reina",,-33.433467,-70.538194
39845,"JAM","Heavy Traffic","Nueva Bilbao","Las Condes",,-33.427101,-70.538465
39999,"POLICE","Police","Av. 5 de Abril","Estación Central",,-33.464378,-70.704827
40002,"CHIT_CHAT","Chit-Chat","Retorno al Poniente","Estación Central","yom16",-33.46457,-70.704595
40003,"JAM","Standstill Traffic","Av. Libertador Bernardo O'Higgins","Estación Central","Heberto77",-33.457329,-70.705249
40004,"JAM","Heavy Traffic","Av. Ecuador","Estación Central","world_hcvr2mb1",-33.455472,-70.704418
40005,"CHIT_CHAT","Chit-Chat","Av. Las Rejas Sur","Estación Central",,-33.464843,-70.704895
40006,"CHIT_CHAT","Chit-Chat","Escorial","Estación Central","Gonzalo101Ninja",-33.46711,-70.709419
40007,"HAZARD","Construction","Av. 5 de Abril","Estación Central","cfuenzalidap",-33.4653,-70.706614
40009,"JAM","Traffic Jam","Av. María Rozas Velásquez","Lo Prado","world_mngumzwf",-33.444921,-70.707308
40010,"JAM","Heavy Traffic","Av. 5 de Abril","Estación Central","EpilefNamzug",-33.469541,-70.716248
40013,"JAM","Heavy Traffic","Av. 5 de Abril","Estación Central","kriztoval007",-33.466836,-70.709894
40014,"POLICE","Police","Av. 5 de Abril","Estación Central","world_lvl6zrwe",-33.464221,-70.704302
40015,"POLICE","Police","Av. 5 de Abril","Estación Central",,-33.464906,-70.70548
40016,"POLICE","Police","Retorno al Poniente","Estación Central","yom16",-33.464444,-70.70436
40017,"JAM","Heavy Traffic","Av. 5 de Abril","Estación Central","EpilefNamzug",-33.464402,-70.70491
40019,"ACCIDENT","Accident","Av. 5 de Abril","Estación Central","DennisLpz1",-33.464993,-70.70573
40020,"POLICE","Police","Av. Las Rejas Sur","Estación Central","world_0buttgq2",-33.464426,-70.70519
40083,"HAZARD","Traffic Light Fault","Ruta 78",,,-33.551009,-70.810753
40194,"HAZARD","Traffic Light Fault","Av. Padre Alberto Hurtado","Estación Central","world_ft7kr2vj",-33.462553,-70.688161
40195,"JAM","Heavy Traffic","Arica","Estación Central",,-33.459003,-70.684745
40196,"CHIT_CHAT","Chit-Chat","San Alberto Hurtado","Estación Central","Druderfull",-33.452956,-70.691424
40197,"POLICE","Police","Sazié","Santiago",,-33.45339,-70.677684
40198,"HAZARD","Pothole","Nueva Imperial","Quinta Normal",,-33.44464,-70.693065
40200,"POLICE","Police","Conferencia","Santiago",,-33.457017,-70.676468
40201,"JAM","Heavy Traffic","Autopista Central - Eje Gral. Velásquez",,"world_u930mrv0",-33.455509,-70.690424
40202,"POLICE","Police","Concón","Estación Central","world_5sf61whe",-33.456455,-70.695335
40203,"HAZARD","Traffic Light Fault","San Alberto Hurtado","Estación Central",,-33.460068,-70.688949
40204,"POLICE","Police","Retorno al Sur","Estación Central",,-33.451836,-70.691343
40205,"JAM","Heavy Traffic","General Amengual","Estación Central",,-33.459201,-70.69631
40206,"JAM","Heavy Traffic","Coronel Robles","Santiago","cramirezh",-33.440244,-70.691527
40207,"JAM","Heavy Traffic","Av. Apóstol Santiago","Quinta Normal","world_u930mrv0",-33.440365,-70.691959
40210,"HAZARD","Car Stopped on Shoulder","Av. Víctor Jara","Estación Central",,-33.451133,-70.689784
40211,"JAM","Standstill Traffic","Av. Libertador Bernardo O'Higgins","Santiago","camilogralo12",-33.448771,-70.670713
40212,"POLICE","Police","Av. Portales","Santiago",,-33.443184,-70.675197
40215,"CHIT_CHAT","Chit-Chat","Concón","Estación Central","worldweb_g4icx05e",-33.456744,-70.695213
40218,"HAZARD","Pothole","General Amengual","Estación Central",,-33.455458,-70.697215
40221,"HAZARD","Traffic Light Fault","Av. 5 de Abril","Estación Central",,-33.459801,-70.694095
40222,"CHIT_CHAT","Chit-Chat","Concón","Estación Central","world_1kjqd8ee",-33.455444,-70.695705
40223,"JAM","Heavy Traffic","Abate Molina","Santiago","world_fxusdh5c",-33.450606,-70.672564
40291,"HAZARD","Car Stopped on Shoulder","Ruta 68",,"SebastianReggaeton",-33.437638,-70.820682
40313,"JAM","Heavy Traffic","Salida Autopista Vespucio Sur > Poniente",,"fabri_hidalgo",-33.541989,-70.620239
40314,"JAM","Heavy Traffic","Ruta 79",,,-33.556256,-70.616408
40315,"JAM","Heavy Traffic","Av. Cardenal Raúl Silva Henríquez","La Granja","world_085jqc84",-33.555249,-70.616698
40316,"CHIT_CHAT","Chit-Chat","Av. Santa Rosa","San Ramón","world_yban975s",-33.535141,-70.634612
40317,"JAM","Heavy Traffic","Salida Autopista Vespucio Sur > Poniente",,"CesarValderramaCampos",-33.541041,-70.620351
40318,"JAM","Heavy Traffic","Paso bajo nivel / Coronel","La Granja","Ricardo_Orellana_Barrios",-33.540717,-70.616121
40319,"JAM","Standstill Traffic","Ruta 79",,"Nigthtravel",-33.54437,-70.619508
40320,"JAM","Heavy Traffic","Av. Santa Rosa","La Granja",,-33.530105,-70.635127
40322,"POLICE","Police","General Arriagada","La Florida",,-33.559734,-70.610928
40323,"JAM","Standstill Traffic","Av. Santa Rosa","San Ramón","basi_roro_sks",-33.536695,-70.634557
40455,"POLICE","Police","Ruta 68",,"world_o81sdpni",-33.439259,-70.812955
40484,"JAM","Standstill Traffic","Av. Las Parcelas","Maipú",,-33.478019,-70.741361
40491,"JAM","Traffic Jam","Av. Pajaritos","Maipú","ConduceTranquiloyque",-33.494002,-70.756886
40500,"JAM","Heavy Traffic","Av. Pajaritos","Maipú",,-33.492539,-70.755838
40502,"JAM","Standstill Traffic","Av. Américo Vespucio","Maipú",,-33.482109,-70.753593
40505,"JAM","Standstill Traffic","Av. El Rosal","Maipú","arlexfem",-33.479759,-70.758323
40506,"JAM","Heavy Traffic","Autopista Vespucio Norte",,,-33.480649,-70.754821
40509,"POLICE","Police with Mobile Camera","Miqueas","Maipú",,-33.480565,-70.748434
40512,"JAM","Heavy Traffic","Santa Elena","Maipú","grillopobre",-33.478886,-70.748185
40513,"JAM","Heavy Traffic","Hacia Pajaritos al Sur","Maipú",,-33.491142,-70.7551
40514,"HAZARD","Car Stopped on Shoulder","Autopista Vespucio Sur",,,-33.495784,-70.746343
40515,"JAM","Heavy Traffic","Av. Pajaritos","Maipú","Carlos_Zulito",-33.480213,-70.744272
40518,"JAM","Traffic Jam","Retorno","Maipú","ConduceTranquiloyque",-33.49313,-70.756325
40523,"HAZARD","Car Stopped on Shoulder","Av. Pajaritos","Maipú",,-33.489669,-70.752986
40530,"JAM","Standstill Traffic","Santa Elena","Maipú",,-33.478772,-70.754669
40531,"JAM","Heavy Traffic","Av. Pajaritos","Maipú","Carlos_Zulito",-33.474462,-70.739771
40536,"JAM","Standstill Traffic","Av. Pajaritos","Maipú","Papalce",-33.49931,-70.757503
40539,"JAM","Standstill Traffic","Av. Pajaritos","Maipú","siak316",-33.474621,-70.739892
40540,"JAM","Traffic Jam","Ruta 78",,,-33.49344,-70.754147
40542,"JAM","Heavy Traffic","Santa Elena","Maipú","grillopobre",-33.479205,-70.749107
40543,"JAM","Traffic Jam","Rafael Riesco Bernales","Maipú",,-33.496194,-70.755816
40546,"JAM","Heavy Traffic","Av. Pajaritos","Maipú","Carlos_Zulito",-33.479332,-70.743468
40548,"JAM","Standstill Traffic","Ruta 78",,,-33.493802,-70.756322
40551,"JAM","Heavy Traffic","Salida a Américo Vespucio Sur > Cerrillos",,,-33.491903,-70.749283
40555,"JAM","Heavy Traffic","Autopista Vespucio Norte",,,-33.473339,-70.759215
40556,"JAM","Standstill Traffic","Hacia Vespucio Nor-Poniente","Maipú","world_u7s957te",-33.486609,-70.748695
40557,"JAM","Traffic Jam","Los Pintores","Maipú",,-33.477701,-70.743262
40558,"JAM","Standstill Traffic","Monvoisin","Maipú","grillopobre",-33.478897,-70.747377
40560,"JAM","Standstill Traffic","Santa Elena","Maipú",,-33.478782,-70.754297
40562,"HAZARD","Car Stopped on Shoulder","Santa Elena","Maipú","vhernandez729",-33.479174,-70.75193
40567,"JAM","Standstill Traffic","Av. Pajaritos","Maipú","world_z6s3lo74",-33.481007,-70.744883
40568,"JAM","Heavy Traffic","Av. Américo Vespucio","Maipú","vhernandez729",-33.475684,-70.757358
40572,"JAM","Standstill Traffic","Salida Américo Vespucio > Maipú / Ruta 68 / Aeropuerto",,"grillopobre",-33.489054,-70.747938
40573,"JAM","Standstill Traffic","Av. Pajaritos","Maipú",,-33.494718,-70.757476
40575,"JAM","Traffic Jam","Av. La Farfana",,,-33.494168,-70.7586
40577,"JAM","Standstill Traffic","Av. Pajaritos","Maipú","world_u7s957te",-33.483519,-70.746565
40578,"JAM","Standstill Traffic","Autopista Vespucio Norte",,"Albert_klr",-33.481549,-70.75431
40582,"JAM","Standstill Traffic","Ruta 78",,"BorisDickGonzalesRetamal",-33.493758,-70.755675
40585,"JAM","Standstill Traffic","Av. Pajaritos","Maipú",,-33.48718,-70.750311
40586,"JAM","Heavy Traffic","Av. Américo Vespucio","Maipú","V2ntarron",-33.481004,-70.75421
40588,"JAM","Standstill Traffic","Av. Pajaritos","Maipú","siak316",-33.476474,-70.741235
40614,"JAM","Standstill Traffic","Autopista Kennedy",,,-33.406947,-70.595693
40749,"POLICE","Police","San Jorge","La Florida","world_e8d0kz43",-33.557071,-70.564801
40834,"HAZARD","Car Stopped on Shoulder","Ruta 79",,"karenciithaa",-33.634962,-70.645384
40971,"JAM","Standstill Traffic","Av. Las Condes","Las Condes","world_pfyceryb",-33.389566,-70.540491
41055,"JAM","Traffic Jam","Av. Costanera Sur","Cerro Navia","world_nlps0j0f",-33.413142,-70.740812
41056,"JAM","Heavy Traffic","Puente Petersen","Renca",,-33.411503,-70.746562
41159,"POLICE","Police","Gran Avenida José Miguel Carrera","San Miguel",,-33.491053,-70.65153
41406,"HAZARD","Car Stopped on Shoulder","Ruta 78",,"Rafariman86",-33.512442,-70.799345
41408,"JAM","Standstill Traffic","Ruta 78",,,-33.520024,-70.799221
41466,"POLICE","Police","Av. Macul","Macul",,-33.499586,-70.596146
41526,"JAM","Heavy Traffic","Coronel Robles","Santiago","cramirezh",-33.439833,-70.691533
41696,"HAZARD","Car Stopped on Shoulder","Ruta 79",,"ferthehuman",-33.571848,-70.612515
41750,"JAM","Traffic Jam","Autopista Central",,"world_4mkcbl3y",-33.43281,-70.660786
41860,"HAZARD","Car Stopped on Shoulder","Ruta 78",,"The-Parxez",-33.597787,-70.845335
41885,"HAZARD","Road Hazard","Av. Lago Rosselot","Peñalolén",,-33.471994,-70.544893
42176,"JAM","Heavy Traffic","Cardenal Raúl Silva Henríquez","Lo Espejo","world_vqd4l22p",-33.522204,-70.697487
42323,"JAM","Standstill Traffic","Av. Suecia","Providencia",,-33.4362,-70.602686
42474,"JAM","Standstill Traffic","Santa Elena de Huechuraba","Huechuraba","YoTuTaita_69",-33.364269,-70.67324
42536,"POLICE","Police","Av. Departamental","San Miguel","world_2huwrlbk",-33.502366,-70.658704
42635,"JAM","Heavy Traffic","Av. Cristóbal Colón","Las Condes",,-33.418059,-70.554571
42772,"POLICE","Hiding Police","Av. Vicuña Mackenna","San Joaquín",,-33.508055,-70.613873
42853,"HAZARD","Road Hazard","Santa Magdalena Sofía","Las Condes",,-33.415163,-70.544169
42974,"JAM","Traffic Jam","Ruta 78",,,-33.494852,-70.774284
42977,"JAM","Heavy Traffic","Av. Manuel Rodríguez","Maipú","V2ntarron",-33.499763,-70.760192
42979,"JAM","Heavy Traffic","Ruta 78",,,-33.493221,-70.766996
42980,"JAM","Standstill Traffic","Periodista José Saldaño","Maipú",,-33.487433,-70.761759
42984,"JAM","Traffic Jam","Av. Manuel Rodríguez","Maipú",,-33.495866,-70.760283
43176,"JAM","Standstill Traffic","Paso bajo nivel / Coronel","La Granja",,-33.541638,-70.615918
43178,"JAM","Standstill Traffic","Av. Cardenal Raúl Silva Henríquez","La Granja","Tazitoo",-33.540878,-70.620656
43181,"JAM","Heavy Traffic","Av. Cardenal Raúl Silva Henríquez","La Granja","GNZKHNRS29",-33.553464,-70.617185
43209,"POLICE","Police","García de la Huerta","Nos, San Bernardo",,-33.633949,-70.71134
43337,"JAM","Standstill Traffic","Av. Pajaritos","Maipú",,-33.473813,-70.739262
43436,"JAM","Standstill Traffic","Salida Presidente Riesco > Oriente",,,-33.409789,-70.605193
43729,"JAM","Heavy Traffic","Av. Costanera Sur","Cerro Navia","world_nlps0j0f",-33.413165,-70.742769
43734,"JAM","Heavy Traffic","Huelén","Cerro Navia",,-33.424013,-70.739946
44027,"ACCIDENT","Accident","Gran Avenida José Miguel Carrera","San Miguel",,-33.490566,-70.651263
44204,"POLICE","Police","San Eugenio","Ñuñoa","LissetteCastroQuezada",-33.471117,-70.622528
44229,"JAM","Traffic Jam","Autopista Central",,"world_4mkcbl3y",-33.432896,-70.660774
44242,"JAM","Standstill Traffic","Av. Santa María","Santiago",,-33.431812,-70.651935
44247,"POLICE","Hiding Police","Compañía de Jesús","Santiago","world_0pt7cbhd",-33.438798,-70.654083
44262,"POLICE","Police","Morandé","Santiago","world_0pt7cbhd",-33.437739,-70.654009
44292,"HAZARD","Road Hazard","Alonso de Monroy","San Bernardo","Ciclista más adelante",-33.581425,-70.690554
44456,"JAM","Traffic Jam","Rodrigo de Araya","Ñuñoa","world_6b41own9",-33.474214,-70.607631
44471,"POLICE","Police","Av. Quilín","Macul","JeanPierreVargasSunny",-33.487046,-70.586388
44588,"HAZARD","Car Stopped on Shoulder","Bellavista","Recoleta","neo_one_2020",-33.434841,-70.63566
44715,"POLICE","Police","Afluente","Peñalolén","world_trky9j0e",-33.47309,-70.569306
44773,"JAM","Standstill Traffic","Av. Antumalal","Quilicura","WestStreed1",-33.354261,-70.721851
44875,"JAM","Heavy Traffic","Av. Portales","Maipú",,-33.516394,-70.75822
44963,"HAZARD","Car Stopped on Shoulder","Autopista Vespucio Norte",,,-33.365862,-70.691852
44987,"JAM","Heavy Traffic","Av. El Peñón","Puente Alto","Korko19",-33.580049,-70.565123
45024,"HAZARD","Car Stopped on Shoulder","Costanera Sur","Las Condes",,-33.41265,-70.605599
45068,"JAM","Traffic Jam","Bucarest","Providencia",,-33.418722,-70.608812
45402,"JAM","Heavy Traffic","Av. Presidente José Joaquín Prieto Vial","Lo Espejo","LeonardoJavierCastilloPea",-33.5265,-70.678934
45410,"JAM","Traffic Jam","Av. Presidente José Joaquín Prieto Vial","La Cisterna","world_2bjty211",-33.511198,-70.670979
45569,"JAM","Standstill Traffic","Av. Colón Sur","San Bernardo","GianniCat14",-33.590149,-70.703392
45679,"JAM","Standstill Traffic","Av. Presidente José Joaquín Prieto Vial","San Miguel",,-33.502248,-70.666765
45685,"HAZARD","Road Hazard","Gran Avenida José Miguel Carrera","La Cisterna","Ciclista más adelante",-33.528742,-70.661951
45780,"POLICE","Police","Antonia Silva","Recoleta",,-33.404466,-70.626633
45829,"JAM","Heavy Traffic","Av. El Porvenir","Valle Grande","Aleshak2311",-33.328223,-70.753595
45918,"JAM","Heavy Traffic","Av. Pajaritos","Maipú","siak316",-33.477477,-70.741971
45931,"JAM","Heavy Traffic","Av. Pajaritos","Maipú","siak316",-33.477089,-70.741683
45983,"JAM","Standstill Traffic","Av. El Descanso","Maipú",,-33.470087,-70.745972
46257,"JAM","Traffic Jam","Av. Apoquindo","Las Condes",,-33.409402,-70.569867
46682,"JAM","Traffic Jam","Ureta Cox","San Miguel","world_yq1flwma",-33.497698,-70.651663
46693,"JAM","Standstill Traffic","Autopista Central",,"Adrianviruz",-33.492286,-70.662431
47062,"JAM","Traffic Jam","Rodrigo de Araya","Ñuñoa","world_6b41own9",-33.474144,-70.606486
47218,"JAM","Traffic Jam","Av. Los Presidentes","Peñalolén",,-33.485864,-70.559889
47256,"POLICE","Police","Av. Providencia","Providencia",,-33.433449,-70.626427
47281,"POLICE","Police","General Bustamante","Providencia",,-33.438466,-70.632386
47282,"POLICE","Police","Av. Vicuña Mackenna","Providencia","Jeanazuaje",-33.437396,-70.635088
47286,"JAM","Heavy Traffic","Av. Providencia","Providencia","PaoloEduardoCarusidEmpaire",-33.433401,-70.626374
47413,"HAZARD","Car Stopped on Shoulder","Av. Consistorial","Peñalolén","ChanitoChRodrguez",-33.481403,-70.545666
47521,"JAM","Heavy Traffic","Av. Presidente Riesco","Las Condes","bateoid2023",-33.412301,-70.599289
47533,"JAM","Heavy Traffic","Av. Presidente Riesco","Las Condes","QuienDijo2003",-33.411186,-70.604587
47552,"ACCIDENT","Accident","Hernando de Aguirre","Providencia",,-33.438381,-70.594138
47555,"JAM","Heavy Traffic","Av. Presidente Riesco","Las Condes","bateoid2023",-33.412051,-70.600512
47657,"POLICE","Police","Av. Las Torres","Quilicura","worldweb_n8v21kcy",-33.356796,-70.729461
47740,"JAM","Heavy Traffic","Autopista Central - Eje Gral. Velásquez",,,-33.529021,-70.706023
48017,"HAZARD","Object on Road","Ruta 5 Norte",,"pancho2148",-33.291049,-70.733839
48379,"POLICE","Police","Ruta 68",,,-33.446852,-70.772863
48423,"JAM","Standstill Traffic","Av. Padre Hurtado","San Bernardo","world_rlcdzqss",-33.601521,-70.68173
48424,"JAM","Standstill Traffic","Baquedano","San Bernardo","world_8m6gouca",-33.607385,-70.683946
48479,"JAM","Standstill Traffic","Av. Yungay","La Granja","seryan64",-33.523626,-70.617913
48529,"JAM","Heavy Traffic","Lomas del Parque","Puente Alto",,-33.611002,-70.545806
48812,"HAZARD","Car Stopped on Shoulder","Av. San Josemaría Escrivá de Balaguer","Vitacura","charliealfa12",-33.390345,-70.598204
49033,"POLICE","Police","Nuestra Señora del Rosario","Las Condes",,-33.40701,-70.561252
49316,"HAZARD","Car Stopped on Shoulder","Autopista Central - Eje Gral. Velásquez",,"Momo208pg",-33.478056,-70.685493
49451,"JAM","Traffic Jam","Ureta Cox","San Miguel","world_yq1flwma",-33.497691,-70.651693
49553,"HAZARD","Car Stopped on Shoulder","Acceso a Autopista Central",,,-33.425984,-70.670689
49730,"POLICE","Police","Monjitas","Santiago",,-33.43658,-70.644181
49802,"POLICE","Police","Av. Alfredo Silva Carvallo","Maipú",,-33.529483,-70.771404
49860,"JAM","Standstill Traffic","Av. Pdte. Jorge Alessandri Rodríguez","San Bernardo","SergioNunezGonzalez",-33.57161,-70.712664
49967,"JAM","Traffic Jam","Av. Providencia","Providencia","elchapulincolorado123",-33.43121,-70.623937
50012,"JAM","Heavy Traffic","Av. Quilín","Peñalolén","world_5tv3gt9e",-33.498621,-70.564389
